ID,Field Name,Label,Model,Model ID,Type,Relation,Required,Readonly,Stored
7101,stock_valuation_layer_ids,"Stock Valuation Layer",stock.valuation.layer,374,one2many,stock.valuation.layer,No,No,Yes
7095,unit_cost,"Unit Value",stock.valuation.layer,374,float,,No,Yes,Yes
7093,uom_id,"Unit of Measure",stock.valuation.layer,374,many2one,uom.uom,Yes,Yes,No
7096,value,"Total Value",stock.valuation.layer,374,monetary,,No,Yes,Yes
44130,warehouse_id,"Receipt WH",stock.valuation.layer,374,many2one,stock.warehouse,No,Yes,No
7109,write_date,"Last Updated on",stock.valuation.layer,374,datetime,,No,Yes,Yes
7108,write_uid,"Last Updated by",stock.valuation.layer,374,many2one,res.users,No,Yes,Yes
18077,account_id,"Counterpart Account",stock.valuation.layer.revaluation,1115,many2one,account.account,No,No,Yes
18076,account_journal_id,"Journal",stock.valuation.layer.revaluation,1115,many2one,account.journal,No,No,Yes
18072,added_value,"Added value",stock.valuation.layer.revaluation,1115,monetary,,Yes,No,Yes
18065,company_id,"Company",stock.valuation.layer.revaluation,1115,many2one,res.company,Yes,Yes,Yes
18082,create_date,"Created on",stock.valuation.layer.revaluation,1115,datetime,,No,Yes,Yes
18081,create_uid,"Created by",stock.valuation.layer.revaluation,1115,many2one,res.users,No,Yes,Yes
18066,currency_id,"Currency",stock.valuation.layer.revaluation,1115,many2one,res.currency,Yes,Yes,No
18071,current_quantity_svl,"Current Quantity",stock.valuation.layer.revaluation,1115,float,,No,Yes,No
18070,current_value_svl,"Current Value",stock.valuation.layer.revaluation,1115,float,,No,Yes,No
18078,date,"Accounting Date",stock.valuation.layer.revaluation,1115,date,,No,No,Yes
18080,display_name,"Display Name",stock.valuation.layer.revaluation,1115,char,,No,Yes,No
18079,id,"ID",stock.valuation.layer.revaluation,1115,integer,,No,Yes,Yes
18073,new_value,"New value",stock.valuation.layer.revaluation,1115,monetary,,No,Yes,No
18074,new_value_by_qty,"New value by quantity",stock.valuation.layer.revaluation,1115,monetary,,No,Yes,No
18067,product_id,"Related product",stock.valuation.layer.revaluation,1115,many2one,product.product,Yes,No,Yes
18069,product_uom_name,"Unit of Measure",stock.valuation.layer.revaluation,1115,char,,No,Yes,No
18068,property_valuation,"Inventory Valuation",stock.valuation.layer.revaluation,1115,selection,,No,Yes,No
18075,reason,"Reason",stock.valuation.layer.revaluation,1115,char,,No,No,Yes
18084,write_date,"Last Updated on",stock.valuation.layer.revaluation,1115,datetime,,No,Yes,Yes
18083,write_uid,"Last Updated by",stock.valuation.layer.revaluation,1115,many2one,res.users,No,Yes,Yes
3892,active,"Active",stock.warehouse,237,boolean,,No,No,Yes
7333,buy_pull_id,"Buy rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
7332,buy_to_resupply,"Buy to Resupply",stock.warehouse,237,boolean,,No,No,Yes
3897,code,"Short Name",stock.warehouse,237,char,,Yes,No,Yes
3893,company_id,"Company",stock.warehouse,237,many2one,res.company,Yes,Yes,Yes
3922,create_date,"Created on",stock.warehouse,237,datetime,,No,Yes,Yes
3921,create_uid,"Created by",stock.warehouse,237,many2one,res.users,No,Yes,Yes
3911,crossdock_route_id,"Crossdock Route",stock.warehouse,237,many2one,stock.route,No,No,Yes
3913,delivery_route_id,"Delivery Route",stock.warehouse,237,many2one,stock.route,No,No,Yes
3900,delivery_steps,"Outgoing Shipments",stock.warehouse,237,selection,,Yes,No,Yes
3920,display_name,"Display Name",stock.warehouse,237,char,,No,Yes,No
3919,id,"ID",stock.warehouse,237,integer,,No,Yes,Yes
3909,in_type_id,"In Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3910,int_type_id,"Internal Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3896,lot_stock_id,"Location Stock",stock.warehouse,237,many2one,stock.location,Yes,No,Yes
4798,manu_type_id,"Manufacturing Operation Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
4795,manufacture_mto_pull_id,"Manufacture MTO Rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
4794,manufacture_pull_id,"Manufacture Rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
4801,manufacture_steps,"Manufacture",stock.warehouse,237,selection,,Yes,No,Yes
4793,manufacture_to_resupply,"Manufacture to Resupply",stock.warehouse,237,boolean,,No,No,Yes
3905,mto_pull_id,"MTO rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
3891,name,"Warehouse",stock.warehouse,237,char,,Yes,No,Yes
3908,out_type_id,"Out Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3907,pack_type_id,"Pack Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3894,partner_id,"Address",stock.warehouse,237,many2one,res.partner,No,No,Yes
4803,pbm_loc_id,"Picking before Manufacturing Location",stock.warehouse,237,many2one,stock.location,No,No,Yes
4796,pbm_mto_pull_id,"Picking Before Manufacturing MTO Rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
4802,pbm_route_id,"Picking Before Manufacturing Route",stock.warehouse,237,many2one,stock.route,No,No,Yes
4799,pbm_type_id,"Picking Before Manufacturing Operation Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3906,pick_type_id,"Pick Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3912,reception_route_id,"Receipt Route",stock.warehouse,237,many2one,stock.route,No,No,Yes
3899,reception_steps,"Incoming Shipments",stock.warehouse,237,selection,,Yes,No,Yes
3916,resupply_route_ids,"Resupply Routes",stock.warehouse,237,one2many,stock.route,No,No,Yes
3915,resupply_wh_ids,"Resupply From",stock.warehouse,237,many2many,stock.warehouse,No,No,Yes
3898,route_ids,"Routes",stock.warehouse,237,many2many,stock.route,No,No,Yes
4804,sam_loc_id,"Stock after Manufacturing Location",stock.warehouse,237,many2one,stock.location,No,No,Yes
4797,sam_rule_id,"Stock After Manufacturing Rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
4800,sam_type_id,"Stock After Manufacturing Operation Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3918,sequence,"Sequence",stock.warehouse,237,integer,,No,No,Yes
20212,subcontracting_mto_pull_id,"Subcontracting MTO Rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
20213,subcontracting_pull_id,"Subcontracting MTS Rule",stock.warehouse,237,many2one,stock.rule,No,No,Yes
26984,subcontracting_resupply_type_id,"Subcontracting Resupply Operation Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
20214,subcontracting_route_id,"Resupply Subcontractor",stock.warehouse,237,many2one,stock.route,No,No,Yes
20211,subcontracting_to_resupply,"Resupply Subcontractors",stock.warehouse,237,boolean,,No,No,Yes
20215,subcontracting_type_id,"Subcontracting Operation Type",stock.warehouse,237,many2one,stock.picking.type,No,No,Yes
3895,view_location_id,"View Location",stock.warehouse,237,many2one,stock.location,Yes,No,Yes
3901,wh_input_stock_loc_id,"Input Location",stock.warehouse,237,many2one,stock.location,No,No,Yes
3903,wh_output_stock_loc_id,"Output Location",stock.warehouse,237,many2one,stock.location,No,No,Yes
3904,wh_pack_stock_loc_id,"Packing Location",stock.warehouse,237,many2one,stock.location,No,No,Yes
3902,wh_qc_stock_loc_id,"Quality Control Location",stock.warehouse,237,many2one,stock.location,No,No,Yes
3924,write_date,"Last Updated on",stock.warehouse,237,datetime,,No,Yes,Yes
3923,write_uid,"Last Updated by",stock.warehouse,237,many2one,res.users,No,Yes,Yes
3927,active,"Active",stock.warehouse.orderpoint,238,boolean,,No,No,Yes
3940,allowed_location_ids,"Allowed Location",stock.warehouse.orderpoint,238,one2many,stock.location,No,Yes,No
17899,bom_id,"Bill of Materials",stock.warehouse.orderpoint,238,many2one,mrp.bom,No,No,Yes
3937,company_id,"Company",stock.warehouse.orderpoint,238,many2one,res.company,Yes,No,Yes
3944,create_date,"Created on",stock.warehouse.orderpoint,238,datetime,,No,Yes,Yes
3943,create_uid,"Created by",stock.warehouse.orderpoint,238,many2one,res.users,No,Yes,Yes
28938,days_to_order,"Days To Order",stock.warehouse.orderpoint,238,float,,No,Yes,No
3942,display_name,"Display Name",stock.warehouse.orderpoint,238,char,,No,Yes,No
3936,group_id,"Procurement Group",stock.warehouse.orderpoint,238,many2one,procurement.group,No,No,Yes
3941,id,"ID",stock.warehouse.orderpoint,238,integer,,No,Yes,Yes
17630,lead_days_date,"Lead Days Date",stock.warehouse.orderpoint,238,date,,No,Yes,No
3929,location_id,"Location",stock.warehouse.orderpoint,238,many2one,stock.location,Yes,No,Yes
29341,manufacturing_visibility_days,"Manufacturing Visibility Days",stock.warehouse.orderpoint,238,float,,No,No,Yes
3926,name,"Name",stock.warehouse.orderpoint,238,char,,Yes,Yes,Yes
17623,product_category_id,"Product Category",stock.warehouse.orderpoint,238,many2one,product.category,No,Yes,Yes
3930,product_id,"Product",stock.warehouse.orderpoint,238,many2one,product.product,Yes,No,Yes
3934,product_max_qty,"Max Quantity",stock.warehouse.orderpoint,238,float,,Yes,No,Yes
3933,product_min_qty,"Min Quantity",stock.warehouse.orderpoint,238,float,,Yes,No,Yes
17621,product_tmpl_id,"Product Template",stock.warehouse.orderpoint,238,many2one,product.template,No,Yes,No
3931,product_uom,"Unit of Measure",stock.warehouse.orderpoint,238,many2one,uom.uom,No,Yes,No
3932,product_uom_name,"Product unit of measure label",stock.warehouse.orderpoint,238,char,,No,Yes,No
29649,purchase_visibility_days,"Purchase Visibility Days",stock.warehouse.orderpoint,238,float,,No,No,Yes
17634,qty_forecast,"Forecast",stock.warehouse.orderpoint,238,float,,No,Yes,No
3935,qty_multiple,"Multiple Quantity",stock.warehouse.orderpoint,238,float,,Yes,No,Yes
17633,qty_on_hand,"On Hand",stock.warehouse.orderpoint,238,float,,No,Yes,No
17635,qty_to_order,"To Order",stock.warehouse.orderpoint,238,float,,No,No,Yes
17632,route_id,"Route",stock.warehouse.orderpoint,238,many2one,stock.route,No,No,Yes
17628,rule_ids,"Rules used",stock.warehouse.orderpoint,238,many2many,stock.rule,No,Yes,No
17898,show_bom,"Show BoM column",stock.warehouse.orderpoint,238,boolean,,No,Yes,No
18428,show_supplier,"Show supplier column",stock.warehouse.orderpoint,238,boolean,,No,Yes,No
17619,snoozed_until,"Snoozed",stock.warehouse.orderpoint,238,date,,No,No,Yes
18429,supplier_id,"Product Supplier",stock.warehouse.orderpoint,238,many2one,product.supplierinfo,No,No,Yes
17618,trigger,"Trigger",stock.warehouse.orderpoint,238,selection,,Yes,No,Yes
37559,unwanted_replenish,"Unwanted Replenish",stock.warehouse.orderpoint,238,boolean,,No,Yes,No
27009,vendor_id,"Vendor",stock.warehouse.orderpoint,238,many2one,res.partner,No,Yes,Yes
28939,visibility_days,"Visibility Days",stock.warehouse.orderpoint,238,float,,No,No,No
3928,warehouse_id,"Warehouse",stock.warehouse.orderpoint,238,many2one,stock.warehouse,Yes,No,Yes
3946,write_date,"Last Updated on",stock.warehouse.orderpoint,238,datetime,,No,Yes,Yes
3945,write_uid,"Last Updated by",stock.warehouse.orderpoint,238,many2one,res.users,No,Yes,Yes
4175,location_id,"Location",stock.warn.insufficient.qty,254,many2one,stock.location,Yes,No,Yes
4174,product_id,"Product",stock.warn.insufficient.qty,254,many2one,product.product,Yes,No,Yes
17709,product_uom_name,"Unit of Measure",stock.warn.insufficient.qty,254,char,,Yes,No,Yes
4176,quant_ids,"Quant",stock.warn.insufficient.qty,254,many2many,stock.quant,No,Yes,No
17708,quantity,"Quantity",stock.warn.insufficient.qty,254,float,,Yes,No,Yes
4187,create_date,"Created on",stock.warn.insufficient.qty.scrap,255,datetime,,No,Yes,Yes
4186,create_uid,"Created by",stock.warn.insufficient.qty.scrap,255,many2one,res.users,No,Yes,Yes
4185,display_name,"Display Name",stock.warn.insufficient.qty.scrap,255,char,,No,Yes,No
4184,id,"ID",stock.warn.insufficient.qty.scrap,255,integer,,No,Yes,Yes
4182,location_id,"Location",stock.warn.insufficient.qty.scrap,255,many2one,stock.location,Yes,No,Yes
4181,product_id,"Product",stock.warn.insufficient.qty.scrap,255,many2one,product.product,Yes,No,Yes
17712,product_uom_name,"Unit of Measure",stock.warn.insufficient.qty.scrap,255,char,,Yes,No,Yes
4183,quant_ids,"Quant",stock.warn.insufficient.qty.scrap,255,many2many,stock.quant,No,Yes,No
17711,quantity,"Quantity",stock.warn.insufficient.qty.scrap,255,float,,Yes,No,Yes
4180,scrap_id,"Scrap",stock.warn.insufficient.qty.scrap,255,many2one,stock.scrap,No,No,Yes
4189,write_date,"Last Updated on",stock.warn.insufficient.qty.scrap,255,datetime,,No,Yes,Yes
4188,write_uid,"Last Updated by",stock.warn.insufficient.qty.scrap,255,many2one,res.users,No,Yes,Yes
4861,create_date,"Created on",stock.warn.insufficient.qty.unbuild,282,datetime,,No,Yes,Yes
4860,create_uid,"Created by",stock.warn.insufficient.qty.unbuild,282,many2one,res.users,No,Yes,Yes
4859,display_name,"Display Name",stock.warn.insufficient.qty.unbuild,282,char,,No,Yes,No
4858,id,"ID",stock.warn.insufficient.qty.unbuild,282,integer,,No,Yes,Yes
4855,location_id,"Location",stock.warn.insufficient.qty.unbuild,282,many2one,stock.location,Yes,No,Yes
4854,product_id,"Product",stock.warn.insufficient.qty.unbuild,282,many2one,product.product,Yes,No,Yes
17903,product_uom_name,"Unit of Measure",stock.warn.insufficient.qty.unbuild,282,char,,Yes,No,Yes
4856,quant_ids,"Quant",stock.warn.insufficient.qty.unbuild,282,many2many,stock.quant,No,Yes,No
17902,quantity,"Quantity",stock.warn.insufficient.qty.unbuild,282,float,,Yes,No,Yes
4857,unbuild_id,"Unbuild",stock.warn.insufficient.qty.unbuild,282,many2one,mrp.unbuild,No,No,Yes
4863,write_date,"Last Updated on",stock.warn.insufficient.qty.unbuild,282,datetime,,No,Yes,Yes
4862,write_uid,"Last Updated by",stock.warn.insufficient.qty.unbuild,282,many2one,res.users,No,Yes,Yes
27226,create_date,"Created on",stock_barcode.cancel.operation,1599,datetime,,No,Yes,Yes
27225,create_uid,"Created by",stock_barcode.cancel.operation,1599,many2one,res.users,No,Yes,Yes
27224,display_name,"Display Name",stock_barcode.cancel.operation,1599,char,,No,Yes,No
27222,id,"ID",stock_barcode.cancel.operation,1599,integer,,No,Yes,Yes
27220,picking_id,"Transfer",stock_barcode.cancel.operation,1599,many2one,stock.picking,No,Yes,Yes
27221,picking_name,"Transfer Name",stock_barcode.cancel.operation,1599,char,,No,Yes,No
27228,write_date,"Last Updated on",stock_barcode.cancel.operation,1599,datetime,,No,Yes,Yes
27227,write_uid,"Last Updated by",stock_barcode.cancel.operation,1599,many2one,res.users,No,Yes,Yes
16659,action_id,"Action",studio.approval.entry,994,many2one,ir.actions.actions,No,Yes,Yes
16662,approved,"Approved",studio.approval.entry,994,boolean,,No,No,Yes
16667,create_date,"Created on",studio.approval.entry,994,datetime,,No,Yes,Yes
16666,create_uid,"Created by",studio.approval.entry,994,many2one,res.users,No,Yes,Yes
16665,display_name,"Display Name",studio.approval.entry,994,char,,No,Yes,No
16663,group_id,"Group",studio.approval.entry,994,many2one,res.groups,No,Yes,No
16664,id,"ID",studio.approval.entry,994,integer,,No,Yes,Yes
16658,method,"Method",studio.approval.entry,994,char,,No,Yes,Yes
16657,model,"Model Name",studio.approval.entry,994,char,,No,Yes,Yes
16654,name,"Name",studio.approval.entry,994,char,,No,Yes,Yes
16661,reference,"Reference",studio.approval.entry,994,char,,No,Yes,No
16660,res_id,"Record ID",studio.approval.entry,994,many2one_reference,,Yes,No,Yes
16656,rule_id,"Approval Rule",studio.approval.entry,994,many2one,studio.approval.rule,Yes,No,Yes
16655,user_id,"Approved/rejected by",studio.approval.entry,994,many2one,res.users,Yes,No,Yes
16669,write_date,"Last Updated on",studio.approval.entry,994,datetime,,No,Yes,Yes
16668,write_uid,"Last Updated by",studio.approval.entry,994,many2one,res.users,No,Yes,Yes
28058,create_date,"Created on",studio.approval.request,1706,datetime,,No,Yes,Yes
28057,create_uid,"Created by",studio.approval.request,1706,many2one,res.users,No,Yes,Yes
28056,display_name,"Display Name",studio.approval.request,1706,char,,No,Yes,No
28054,id,"ID",studio.approval.request,1706,integer,,No,Yes,Yes
28051,mail_activity_id,"Linked Activity",studio.approval.request,1706,many2one,mail.activity,Yes,No,Yes
28053,res_id,"Record ID",studio.approval.request,1706,many2one_reference,,Yes,No,Yes
28052,rule_id,"Approval Rule",studio.approval.request,1706,many2one,studio.approval.rule,Yes,No,Yes
28060,write_date,"Last Updated on",studio.approval.request,1706,datetime,,No,Yes,Yes
28059,write_uid,"Last Updated by",studio.approval.request,1706,many2one,res.users,No,Yes,Yes
16637,action_id,"Action",studio.approval.rule,993,many2one,ir.actions.actions,No,No,Yes
16633,active,"Active",studio.approval.rule,993,boolean,,No,No,Yes
16644,can_validate,"Can be approved",studio.approval.rule,993,boolean,,No,Yes,No
16643,conditional,"Conditional Rule",studio.approval.rule,993,boolean,,No,Yes,No
16650,create_date,"Created on",studio.approval.rule,993,datetime,,No,Yes,Yes
16649,create_uid,"Created by",studio.approval.rule,993,many2one,res.users,No,Yes,Yes
16648,display_name,"Display Name",studio.approval.rule,993,char,,No,Yes,No
16642,domain,"Domain",studio.approval.rule,993,char,,No,No,Yes
16646,entries_count,"Number of Entries",studio.approval.rule,993,integer,,No,Yes,No
16645,entry_ids,"Entries",studio.approval.rule,993,one2many,studio.approval.entry,No,No,Yes
16640,exclusive_user,"Exclusive approval",studio.approval.rule,993,boolean,,No,No,Yes
16634,group_id,"Allowed Group",studio.approval.rule,993,many2one,res.groups,Yes,No,Yes
