Field_ID,Field_Name,Field_Label,Field_Type,Model_ID,Model_Name,Related_Model,Related_Model_ID,Relation_Field,Relation_Table,Column1,Column2,Primary_Data_Location,Stored
4142,create_date,"Created on",datetime,250,stock.backorder.confirmation,,,,,,,"stock.backorder.confirmation.create_date",Yes
4141,create_uid,"Created by",many2one,250,stock.backorder.confirmation,res.users,90,,,,,"res.users.id",Yes
4140,display_name,"Display Name",char,250,stock.backorder.confirmation,,,,,,,"Computed",No
29500,empty_move_count,"Empty Move Count",integer,250,stock.backorder.confirmation,,,,,,,"Computed",No
4139,id,"ID",integer,250,stock.backorder.confirmation,,,,,,,"stock.backorder.confirmation.id",Yes
29501,partial_move_count,"Partial Move Count",integer,250,stock.backorder.confirmation,,,,,,,"Computed",No
4138,pick_ids,"Pick",many2many,250,stock.backorder.confirmation,stock.picking,232,,stock_picking_backorder_rel,stock_backorder_confirmation_id,stock_picking_id,"Junction: stock_picking_backorder_rel",Yes
17704,show_transfers,"Show Transfers",boolean,250,stock.backorder.confirmation,,,,,,,"stock.backorder.confirmation.show_transfers",Yes
4144,write_date,"Last Updated on",datetime,250,stock.backorder.confirmation,,,,,,,"stock.backorder.confirmation.write_date",Yes
4143,write_uid,"Last Updated by",many2one,250,stock.backorder.confirmation,res.users,90,,,,,"res.users.id",Yes
17693,backorder_confirmation_id,"Immediate Transfer",many2one,1076,stock.backorder.confirmation.line,stock.backorder.confirmation,250,,,,,"stock.backorder.confirmation.id",Yes
17699,create_date,"Created on",datetime,1076,stock.backorder.confirmation.line,,,,,,,"stock.backorder.confirmation.line.create_date",Yes
17698,create_uid,"Created by",many2one,1076,stock.backorder.confirmation.line,res.users,90,,,,,"res.users.id",Yes
17697,display_name,"Display Name",char,1076,stock.backorder.confirmation.line,,,,,,,"Computed",No
17696,id,"ID",integer,1076,stock.backorder.confirmation.line,,,,,,,"stock.backorder.confirmation.line.id",Yes
17694,picking_id,"Transfer",many2one,1076,stock.backorder.confirmation.line,stock.picking,232,,,,,"stock.picking.id",Yes
17695,to_backorder,"To Backorder",boolean,1076,stock.backorder.confirmation.line,,,,,,,"stock.backorder.confirmation.line.to_backorder",Yes
17701,write_date,"Last Updated on",datetime,1076,stock.backorder.confirmation.line,,,,,,,"stock.backorder.confirmation.line.write_date",Yes
17700,write_uid,"Last Updated by",many2one,1076,stock.backorder.confirmation.line,res.users,90,,,,,"res.users.id",Yes
4119,create_date,"Created on",datetime,247,stock.change.product.qty,,,,,,,"stock.change.product.qty.create_date",Yes
4118,create_uid,"Created by",many2one,247,stock.change.product.qty,res.users,90,,,,,"res.users.id",Yes
4117,display_name,"Display Name",char,247,stock.change.product.qty,,,,,,,"Computed",No
4116,id,"ID",integer,247,stock.change.product.qty,,,,,,,"stock.change.product.qty.id",Yes
4115,new_quantity,"New Quantity on Hand",float,247,stock.change.product.qty,,,,,,,"stock.change.product.qty.new_quantity",Yes
4112,product_id,"Product",many2one,247,stock.change.product.qty,product.product,193,,,,,"product.product.id",Yes
4113,product_tmpl_id,"Template",many2one,247,stock.change.product.qty,product.template,191,,,,,"product.template.id",Yes
38050,product_uom_id,"Unit of Measure",many2one,247,stock.change.product.qty,uom.uom,127,,,,,"uom.uom.id",No
4114,product_variant_count,"Variant Count",integer,247,stock.change.product.qty,,,,,,,"Computed",No
4121,write_date,"Last Updated on",datetime,247,stock.change.product.qty,,,,,,,"stock.change.product.qty.write_date",Yes
4120,write_uid,"Last Updated by",many2one,247,stock.change.product.qty,res.users,90,,,,,"res.users.id",Yes
26536,create_date,"Created on",datetime,1564,stock.inventory.adjustment.name,,,,,,,"stock.inventory.adjustment.name.create_date",Yes
26535,create_uid,"Created by",many2one,1564,stock.inventory.adjustment.name,res.users,90,,,,,"res.users.id",Yes
26534,display_name,"Display Name",char,1564,stock.inventory.adjustment.name,,,,,,,"Computed",No
26532,id,"ID",integer,1564,stock.inventory.adjustment.name,,,,,,,"stock.inventory.adjustment.name.id",Yes
26530,inventory_adjustment_name,"Inventory Reason",char,1564,stock.inventory.adjustment.name,,,,,,,"stock.inventory.adjustment.name.inventory_adjustment_name",Yes
26529,quant_ids,"Quant",many2many,1564,stock.inventory.adjustment.name,stock.quant,233,,stock_inventory_adjustment_name_stock_quant_rel,stock_inventory_adjustment_name_id,stock_quant_id,"Junction: stock_inventory_adjustment_name_stock_quant_rel",Yes
26538,write_date,"Last Updated on",datetime,1564,stock.inventory.adjustment.name,,,,,,,"stock.inventory.adjustment.name.write_date",Yes
26537,write_uid,"Last Updated by",many2one,1564,stock.inventory.adjustment.name,res.users,90,,,,,"res.users.id",Yes
26518,create_date,"Created on",datetime,1562,stock.inventory.conflict,,,,,,,"stock.inventory.conflict.create_date",Yes
26517,create_uid,"Created by",many2one,1562,stock.inventory.conflict,res.users,90,,,,,"res.users.id",Yes
26516,display_name,"Display Name",char,1562,stock.inventory.conflict,,,,,,,"Computed",No
26514,id,"ID",integer,1562,stock.inventory.conflict,,,,,,,"stock.inventory.conflict.id",Yes
26512,quant_ids,"Quants",many2many,1562,stock.inventory.conflict,stock.quant,233,,stock_conflict_quant_rel,stock_inventory_conflict_id,stock_quant_id,"Junction: stock_conflict_quant_rel",Yes
26513,quant_to_fix_ids,"Conflicts",many2many,1562,stock.inventory.conflict,stock.quant,233,,stock_inventory_conflict_stock_quant_rel,stock_inventory_conflict_id,stock_quant_id,"Junction: stock_inventory_conflict_stock_quant_rel",Yes
26520,write_date,"Last Updated on",datetime,1562,stock.inventory.conflict,,,,,,,"stock.inventory.conflict.write_date",Yes
26519,write_uid,"Last Updated by",many2one,1562,stock.inventory.conflict,res.users,90,,,,,"res.users.id",Yes
26526,create_date,"Created on",datetime,1563,stock.inventory.warning,,,,,,,"stock.inventory.warning.create_date",Yes
26525,create_uid,"Created by",many2one,1563,stock.inventory.warning,res.users,90,,,,,"res.users.id",Yes
26524,display_name,"Display Name",char,1563,stock.inventory.warning,,,,,,,"Computed",No
26522,id,"ID",integer,1563,stock.inventory.warning,,,,,,,"stock.inventory.warning.id",Yes
26521,quant_ids,"Quant",many2many,1563,stock.inventory.warning,stock.quant,233,,stock_inventory_warning_stock_quant_rel,stock_inventory_warning_id,stock_quant_id,"Junction: stock_inventory_warning_stock_quant_rel",Yes
26528,write_date,"Last Updated on",datetime,1563,stock.inventory.warning,,,,,,,"stock.inventory.warning.write_date",Yes
26527,write_uid,"Last Updated by",many2one,1563,stock.inventory.warning,res.users,90,,,,,"res.users.id",Yes
20014,account_journal_id,"Account Journal",many2one,1228,stock.landed.cost,account.journal,296,,,,,"account.journal.id",Yes
20013,account_move_id,"Journal Entry",many2one,1228,stock.landed.cost,account.move,311,,,,,"account.move.id",Yes
27090,activity_calendar_event_id,"Next Activity Calendar Event",many2one,1228,stock.landed.cost,calendar.event,184,,,,,"calendar.event.id",No
19980,activity_date_deadline,"Next Activity Deadline",date,1228,stock.landed.cost,,,,,,,"Computed",No
19982,activity_exception_decoration,"Activity Exception Decoration",selection,1228,stock.landed.cost,,,,,,,"Computed",No
19983,activity_exception_icon,"Icon",char,1228,stock.landed.cost,,,,,,,"Computed",No
19978,activity_ids,"Activities",one2many,1228,stock.landed.cost,mail.activity,154,res_id,,,,"mail.activity.res_id",Yes
19979,activity_state,"Activity State",selection,1228,stock.landed.cost,,,,,,,"Computed",No
20002,activity_summary,"Next Activity Summary",char,1228,stock.landed.cost,,,,,,,"Computed",No
20001,activity_type_icon,"Activity Type Icon",char,1228,stock.landed.cost,,,,,,,"Computed",No
20000,activity_type_id,"Next Activity Type",many2one,1228,stock.landed.cost,mail.activity.type,153,,,,,"mail.activity.type.id",No
19999,activity_user_id,"Responsible User",many2one,1228,stock.landed.cost,res.users,90,,,,,"res.users.id",No
20011,amount_total,"Total",monetary,1228,stock.landed.cost,,,,,,,"stock.landed.cost.amount_total",Yes
20015,company_id,"Company",many2one,1228,stock.landed.cost,res.company,87,,,,,"res.company.id",Yes
20008,cost_lines,"Cost Lines",one2many,1228,stock.landed.cost,stock.landed.cost.lines,1229,cost_id,,,,"stock.landed.cost.lines.cost_id",Yes
20022,create_date,"Created on",datetime,1228,stock.landed.cost,,,,,,,"stock.landed.cost.create_date",Yes
20021,create_uid,"Created by",many2one,1228,stock.landed.cost,res.users,90,,,,,"res.users.id",Yes
20018,currency_id,"Currency",many2one,1228,stock.landed.cost,res.currency,85,,,,,"res.currency.id",No
20004,date,"Date",date,1228,stock.landed.cost,,,,,,,"stock.landed.cost.date",Yes
20010,description,"Item Description",text,1228,stock.landed.cost,,,,,,,"stock.landed.cost.description",Yes
20020,display_name,"Display Name",char,1228,stock.landed.cost,,,,,,,"Computed",No
27091,has_message,"Has Message",boolean,1228,stock.landed.cost,,,,,,,"Computed",No
20019,id,"ID",integer,1228,stock.landed.cost,,,,,,,"stock.landed.cost.id",Yes
19995,message_attachment_count,"Attachment Count",integer,1228,stock.landed.cost,,,,,,,"Computed",No
19985,message_follower_ids,"Followers",one2many,1228,stock.landed.cost,mail.followers,150,res_id,,,,"mail.followers.res_id",Yes
19993,message_has_error,"Message Delivery error",boolean,1228,stock.landed.cost,,,,,,,"Computed",No
19994,message_has_error_counter,"Number of errors",integer,1228,stock.landed.cost,,,,,,,"Computed",No
19998,message_has_sms_error,"SMS Delivery error",boolean,1228,stock.landed.cost,,,,,,,"Computed",No
19988,message_ids,"Messages",one2many,1228,stock.landed.cost,mail.message,152,res_id,,,,"mail.message.res_id",Yes
19984,message_is_follower,"Is Follower",boolean,1228,stock.landed.cost,,,,,,,"Computed",No
19991,message_needaction,"Action Needed",boolean,1228,stock.landed.cost,,,,,,,"Computed",No
19992,message_needaction_counter,"Number of Actions",integer,1228,stock.landed.cost,,,,,,,"Computed",No
19986,message_partner_ids,"Followers (Partners)",many2many,1228,stock.landed.cost,res.partner,78,,,,,"",No
20074,mrp_production_ids,"Manufacturing order",many2many,1228,stock.landed.cost,mrp.production,275,,mrp_production_stock_landed_cost_rel,stock_landed_cost_id,mrp_production_id,"Junction: mrp_production_stock_landed_cost_rel",Yes
19981,my_activity_date_deadline,"My Activity Deadline",date,1228,stock.landed.cost,,,,,,,"Computed",No
20003,name,"Name",char,1228,stock.landed.cost,,,,,,,"stock.landed.cost.name",Yes
20006,picking_ids,"Transfers",many2many,1228,stock.landed.cost,stock.picking,232,,stock_landed_cost_stock_picking_rel,stock_landed_cost_id,stock_picking_id,"Junction: stock_landed_cost_stock_picking_rel",Yes
45529,rating_ids,"Ratings",one2many,1228,stock.landed.cost,rating.rating,431,res_id,,,,"rating.rating.res_id",Yes
20012,state,"State",selection,1228,stock.landed.cost,,,,,,,"stock.landed.cost.state",Yes
20016,stock_valuation_layer_ids,"Stock Valuation Layer",one2many,1228,stock.landed.cost,stock.valuation.layer,374,stock_landed_cost_id,,,,"stock.valuation.layer.stock_landed_cost_id",Yes
20005,target_model,"Apply On",selection,1228,stock.landed.cost,,,,,,,"stock.landed.cost.target_model",Yes
20009,valuation_adjustment_lines,"Valuation Adjustments",one2many,1228,stock.landed.cost,stock.valuation.adjustment.lines,1230,cost_id,,,,"stock.valuation.adjustment.lines.cost_id",Yes
20017,vendor_bill_id,"Vendor Bill",many2one,1228,stock.landed.cost,account.move,311,,,,,"account.move.id",Yes
19997,website_message_ids,"Website Messages",one2many,1228,stock.landed.cost,mail.message,152,res_id,,,,"mail.message.res_id",Yes
20024,write_date,"Last Updated on",datetime,1228,stock.landed.cost,,,,,,,"stock.landed.cost.write_date",Yes
20023,write_uid,"Last Updated by",many2one,1228,stock.landed.cost,res.users,90,,,,,"res.users.id",Yes
20031,account_id,"Account",many2one,1229,stock.landed.cost.lines,account.account,292,,,,,"account.account.id",Yes
20027,cost_id,"Landed Cost",many2one,1229,stock.landed.cost.lines,stock.landed.cost,1228,,,,,"stock.landed.cost.id",Yes
20036,create_date,"Created on",datetime,1229,stock.landed.cost.lines,,,,,,,"stock.landed.cost.lines.create_date",Yes
20035,create_uid,"Created by",many2one,1229,stock.landed.cost.lines,res.users,90,,,,,"res.users.id",Yes
20032,currency_id,"Currency",many2one,1229,stock.landed.cost.lines,res.currency,85,,,,,"res.currency.id",No
20034,display_name,"Display Name",char,1229,stock.landed.cost.lines,,,,,,,"Computed",No
20033,id,"ID",integer,1229,stock.landed.cost.lines,,,,,,,"stock.landed.cost.lines.id",Yes
20026,name,"Description",char,1229,stock.landed.cost.lines,,,,,,,"stock.landed.cost.lines.name",Yes
20029,price_unit,"Cost",monetary,1229,stock.landed.cost.lines,,,,,,,"stock.landed.cost.lines.price_unit",Yes
20028,product_id,"Product",many2one,1229,stock.landed.cost.lines,product.product,193,,,,,"product.product.id",Yes
20030,split_method,"Split Method",selection,1229,stock.landed.cost.lines,,,,,,,"stock.landed.cost.lines.split_method",Yes
20038,write_date,"Last Updated on",datetime,1229,stock.landed.cost.lines,,,,,,,"stock.landed.cost.lines.write_date",Yes
20037,write_uid,"Last Updated by",many2one,1229,stock.landed.cost.lines,res.users,90,,,,,"res.users.id",Yes
3519,active,"Active",boolean,226,stock.location,,,,,,,"stock.location.active",Yes
3533,barcode,"Barcode",char,226,stock.location,,,,,,,"stock.location.barcode",Yes
3522,child_ids,"Contains",one2many,226,stock.location,stock.location,226,location_id,,,,"stock.location.location_id",Yes
26364,child_internal_location_ids,"Internal locations among descendants",many2many,226,stock.location,stock.location,226,,,,,"",No
3523,comment,"Additional Information",html,226,stock.location,,,,,,,"stock.location.comment",Yes
3528,company_id,"Company",many2one,226,stock.location,res.company,87,,,,,"res.company.id",Yes
3518,complete_name,"Full Location Name",char,226,stock.location,,,,,,,"stock.location.complete_name",Yes
3538,create_date,"Created on",datetime,226,stock.location,,,,,,,"stock.location.create_date",Yes
3537,create_uid,"Created by",many2one,226,stock.location,res.users,90,,,,,"res.users.id",Yes
26367,cyclic_inventory_frequency,"Inventory Frequency (Days)",integer,226,stock.location,,,,,,,"stock.location.cyclic_inventory_frequency",Yes
3536,display_name,"Display Name",char,226,stock.location,,,,,,,"Computed",No
26376,forecast_weight,"Forecasted Weight",float,226,stock.location,,,,,,,"Computed",No
3535,id,"ID",integer,226,stock.location,,,,,,,"stock.location.id",Yes
26374,incoming_move_line_ids,"Incoming Move Line",one2many,226,stock.location,stock.move.line,229,location_dest_id,,,,"stock.move.line.location_dest_id",Yes
29593,is_subcontracting_location,"Is a Subcontracting Location?",boolean,226,stock.location,,,,,,,"stock.location.is_subcontracting_location",Yes
26368,last_inventory_date,"Last Effective Inventory",date,226,stock.location,,,,,,,"stock.location.last_inventory_date",Yes
3521,location_id,"Parent Location",many2one,226,stock.location,stock.location,226,,,,,"stock.location.id",Yes
3517,name,"Location Name",char,226,stock.location,,,,,,,"stock.location.name",Yes
26375,net_weight,"Net Weight",float,226,stock.location,,,,,,,"Computed",No
26369,next_inventory_date,"Next Expected Inventory",date,226,stock.location,,,,,,,"stock.location.next_inventory_date",Yes
26373,outgoing_move_line_ids,"Outgoing Move Line",one2many,226,stock.location,stock.move.line,229,location_id,,,,"stock.move.line.location_id",Yes
3527,parent_path,"Parent Path",char,226,stock.location,,,,,,,"stock.location.parent_path",Yes
3524,posx,"Corridor (X)",integer,226,stock.location,,,,,,,"stock.location.posx",Yes
3525,posy,"Shelves (Y)",integer,226,stock.location,,,,,,,"stock.location.posy",Yes
3526,posz,"Height (Z)",integer,226,stock.location,,,,,,,"stock.location.posz",Yes
3532,putaway_rule_ids,"Putaway Rules",one2many,226,stock.location,stock.putaway.rule,223,location_in_id,,,,"stock.putaway.rule.location_in_id",Yes
3534,quant_ids,"Quant",one2many,226,stock.location,stock.quant,233,location_id,,,,"stock.quant.location_id",Yes
3531,removal_strategy_id,"Removal Strategy",many2one,226,stock.location,product.removal,222,,,,,"product.removal.id",Yes
28909,replenish_location,"Replenish Location",boolean,226,stock.location,,,,,,,"stock.location.replenish_location",Yes
3530,return_location,"Is a Return Location?",boolean,226,stock.location,,,,,,,"stock.location.return_location",Yes
3529,scrap_location,"Is a Scrap Location?",boolean,226,stock.location,,,,,,,"stock.location.scrap_location",Yes
26372,storage_category_id,"Storage Category",many2one,226,stock.location,stock.storage.category,1557,,,,,"stock.storage.category.id",Yes
29594,subcontractor_ids,"Subcontractor",one2many,226,stock.location,res.partner,78,property_stock_subcontractor,,,,"res.partner.property_stock_subcontractor",Yes
3520,usage,"Location Type",selection,226,stock.location,,,,,,,"stock.location.usage",Yes
7083,valuation_in_account_id,"Stock Valuation Account (Incoming)",many2one,226,stock.location,account.account,292,,,,,"account.account.id",Yes
