Field_ID,Field_Name,Field_Label,Field_Type,Model_ID,Model_Name,Related_Model,Related_Model_ID,Related_Model_Display_Name,Stored,Required,Readonly
5054,company_id,"Company",many2one,295,account.journal.group,res.company,87,"Companies",Yes,Yes,No
5060,create_date,"Created on",datetime,295,account.journal.group,,,"",Yes,No,Yes
5059,create_uid,"Created by",many2one,295,account.journal.group,res.users,90,"User",Yes,No,Yes
5058,display_name,"Display Name",char,295,account.journal.group,,,"",No,No,Yes
5055,excluded_journal_ids,"Excluded Journals",many2many,295,account.journal.group,account.journal,296,"Journal",Yes,No,No
5057,id,"ID",integer,295,account.journal.group,,,"",Yes,No,Yes
5053,name,"Journal Group",char,295,account.journal.group,,,"",Yes,Yes,No
5056,sequence,"Sequence",integer,295,account.journal.group,,,"",Yes,No,No
5062,write_date,"Last Updated on",datetime,295,account.journal.group,,,"",Yes,No,Yes
5061,write_uid,"Last Updated by",many2one,295,account.journal.group,res.users,90,"User",Yes,No,Yes
44313,create_date,"Created on",datetime,2037,account.missing.transaction.wizard,,,"",Yes,No,Yes
44312,create_uid,"Created by",many2one,2037,account.missing.transaction.wizard,res.users,90,"User",Yes,No,Yes
44308,date,"Starting Date",date,2037,account.missing.transaction.wizard,,,"",Yes,No,No
44311,display_name,"Display Name",char,2037,account.missing.transaction.wizard,,,"",No,No,Yes
44310,id,"ID",integer,2037,account.missing.transaction.wizard,,,"",Yes,No,Yes
44309,journal_id,"Journal",many2one,2037,account.missing.transaction.wizard,account.journal,296,"Journal",Yes,No,No
44315,write_date,"Last Updated on",datetime,2037,account.missing.transaction.wizard,,,"",Yes,No,Yes
44314,write_uid,"Last Updated by",many2one,2037,account.missing.transaction.wizard,res.users,90,"User",Yes,No,Yes
5468,access_token,"Security Token",char,311,account.move,,,"",Yes,No,No
5467,access_url,"Portal Access URL",char,311,account.move,,,"",No,No,Yes
5469,access_warning,"Access warning",text,311,account.move,,,"",No,No,Yes
19106,active,"Active",boolean,311,account.move,,,"",Yes,No,No
25719,activity_calendar_event_id,"Next Activity Calendar Event",many2one,311,account.move,calendar.event,184,"Calendar Event",No,No,Yes
5464,activity_date_deadline,"Next Activity Deadline",date,311,account.move,,,"",No,No,Yes
5465,activity_exception_decoration,"Activity Exception Decoration",selection,311,account.move,,,"",No,No,Yes
5466,activity_exception_icon,"Icon",char,311,account.move,,,"",No,No,Yes
5462,activity_ids,"Activities",one2many,311,account.move,mail.activity,154,"Activity",Yes,No,No
5463,activity_state,"Activity State",selection,311,account.move,,,"",No,No,Yes
5546,activity_summary,"Next Activity Summary",char,311,account.move,,,"",No,No,No
16801,activity_type_icon,"Activity Type Icon",char,311,account.move,,,"",No,No,Yes
5545,activity_type_id,"Next Activity Type",many2one,311,account.move,mail.activity.type,153,"Activity Type",No,No,No
5544,activity_user_id,"Responsible User",many2one,311,account.move,res.users,90,"User",No,No,Yes
25733,always_tax_exigible,"Always Tax Exigible",boolean,311,account.move,,,"",Yes,No,No
26766,amount_paid,"Amount paid",monetary,311,account.move,,,"",No,No,Yes
5503,amount_residual,"Amount Due",monetary,311,account.move,,,"",Yes,No,Yes
5507,amount_residual_signed,"Amount Due Signed",monetary,311,account.move,,,"",Yes,No,Yes
5501,amount_tax,"Tax",monetary,311,account.move,,,"",Yes,No,Yes
5505,amount_tax_signed,"Tax Signed",monetary,311,account.move,,,"",Yes,No,Yes
5502,amount_total,"Total",monetary,311,account.move,,,"",Yes,No,Yes
25729,amount_total_in_currency_signed,"Total in Currency Signed",monetary,311,account.move,,,"",Yes,No,Yes
5506,amount_total_signed,"Total Signed",monetary,311,account.move,,,"",Yes,No,Yes
41581,amount_total_words,"Amount total in words",char,311,account.move,,,"",No,No,Yes
5500,amount_untaxed,"Untaxed Amount",monetary,311,account.move,,,"",Yes,No,Yes
5504,amount_untaxed_signed,"Untaxed Amount Signed",monetary,311,account.move,,,"",Yes,No,Yes
15457,approval_ids,"Approval",one2many,311,account.move,account.move.approval,795,"Bill approval lines",Yes,No,No
7716,asset_depreciated_value,"Cumulative Depreciation",monetary,311,account.move,,,"",No,No,Yes
29748,asset_depreciation_beginning_date,"Date of the beginning of the depreciation",date,311,account.move,,,"",Yes,No,No
7713,asset_id,"Asset",many2one,311,account.move,account.asset,404,"Asset/Revenue Recognition",Yes,No,No
7721,asset_id_display_name,"Asset Id Display Name",char,311,account.move,,,"",No,No,Yes
7719,asset_ids,"Assets",one2many,311,account.move,account.asset,404,"Asset/Revenue Recognition",No,No,Yes
